Sex,Length,Diameter,Height,Whole.weight,Shucked.weight,Viscera.weight,Shell.weight,Rings
I,0.13654473470648654,0.09061064782429096,0.06379121592492619,0.07608693845861239,0.021525787664798204,0.006812066622678312,0.03017139113513606,11+
F,0.5204925132320302,0.38043061254949917,0.10826330452267358,0.5647894169842258,0.19420370633905107,0.14769831916598705,0.23075743728993112,9-10
I,0.5085577135925199,0.3874843768374925,0.14250088000459304,0.7297630400980369,0.31040327650195004,0.1657968129975937,0.2546743421723271,9-10
I,0.5864869104147337,0.4541330684747713,0.15730633524099272,0.8438839086093466,0.27835115850170217,0.17619333129668713,0.31902457740786255,11+
M,0.6551240472701689,0.5323308016676309,0.20372011603848805,1.5095178390874506,0.6297291191107086,0.3744924782621866,0.38858669914930744,1-8
M,0.4996490663653761,0.39185301672091377,0.11703795081175555,0.40879514255564003,0.1914439501675761,0.08761162109631063,0.17594773577860365,11+
M,0.6831262399170832,0.5478658701425241,0.21422264250293574,2.1741738654983225,1.1236500797768054,0.4508089658864855,0.5624968205561828,9-10
I,0.6490767878170969,0.5202318596778062,0.1740883366319717,1.7478937915640498,0.6902761344810824,0.42478456303196044,0.45869550110979007,11+
M,0.5179681152107287,0.4189938341928423,0.13559364240110097,0.76761296477081,0.30337304167602624,0.14347948938412697,0.2785974725849496,11+
F,0.4031885821245327,0.2950717875111657,0.07552432878032288,0.6662102977557879,0.34231527818064,0.13033562621598188,0.1886007386514254,9-10
M,0.6113842476043558,0.4746187671229869,0.1580046938746981,0.8393367308514202,0.33681214551497307,0.19501999441374226,0.32477019619983605,11+
I,0.3818360936770091,0.23517622747673794,0.09212381384919535,0.1491184828594824,0.06756251258193968,0.03162844933918117,0.10044029371950627,1-8
F,0.37930532676492934,0.3076791507953547,0.07952910078762263,0.21358553015018406,0.10544497346116918,0.02478669291965862,0.09163981478027053,1-8
I,0.39550774176247927,0.3140374890164699,0.10584182319623647,0.2346789756104161,0.09817346154898451,0.05041124498519216,0.14718367329948612,1-8
M,0.3223828420955357,0.23710262751578615,0.07734246117703451,0.10247256953146075,0.0757884951731263,0.020158540785693603,0.012876316126777643,9-10
F,0.5793198486574065,0.4694862476240522,0.19059833839995904,1.3033488288474793,0.48455849508492155,0.2420761672003983,0.40112530261441426,11+
M,0.6297782653959816,0.4920059552564733,0.15625062308921558,0.8956234287191888,0.3026065886361122,0.17874258919631097,0.3356233524323894,11+
F,0.6136560286553259,0.4606143362655222,0.1557504846734375,0.6918990727137989,0.32248305073927824,0.19192170227545832,0.16820346848416357,9-10
I,0.5806002036394418,0.45870508143700794,0.14342184700452765,1.2215154493703626,0.48655855660850855,0.25257026294835316,0.38691115366325324,11+
M,0.4906042976728484,0.3856964567184522,0.16509827108981626,0.9121807077124781,0.3936821582300404,0.1959523477292612,0.2772638459417383,11+
F,0.5031487808008501,0.40235581197665216,0.15294401145748163,0.8038055481063131,0.30638826948664993,0.1470446365353219,0.32418396767194313,9-10
M,0.4585985360549367,0.3334705824682813,0.10899607345676446,0.3239719567477651,0.10166910210535682,0.09361753639828797,0.1569215593902883,11+
M,0.7027069686555389,0.5575195343608645,0.20625305925844126,1.6838578443496046,0.7336592629678365,0.3944636137683816,0.4091178844709551,9-10
M,0.48221246332571255,0.409126302029609,0.13593918411944111,0.5044736713713283,0.2570285982658264,0.1102376747255388,0.13287843886812079,11+
F,0.6040266358722537,0.47315675954962666,0.13127602093244667,1.3961627080632837,0.6833714159563038,0.2145951694151143,0.4288690478120361,1-8
F,0.582805684033616,0.4757624872781303,0.17018893110422836,0.9395551154109539,0.38432759747663164,0.22212706296454085,0.30185458877843835,1-8
F,0.3533370689910207,0.24329718744410211,0.05877461015848194,0.18862383446225495,0.11784333197195332,0.02795910456342654,0.06893254790667808,9-10
F,0.6273289348470081,0.49685145669283415,0.14972749264616692,0.8590832031492985,0.4668395327617862,0.1761480907919972,0.19951185149369716,9-10
M,0.5430166093764965,0.43450086111018615,0.1625238162657144,0.9018297056373533,0.3819632623716699,0.18056534171069186,0.3088236817874017,11+
M,0.5176119190966064,0.4055393045204392,0.17385571421709775,0.6624762268508457,0.24701873740898014,0.13744043793010333,0.232701225502404,11+
F,0.5454568000199211,0.43987283354186557,0.14923496157467522,1.2996613761806817,0.5883489880564344,0.2561070221887137,0.30297520889203294,1-8
M,0.3284184025242194,0.25882041439268555,0.10241981098228323,0.15664728521109988,0.06526595834074828,0.04944196821426772,0.08835437033963844,9-10
M,0.40300927698698175,0.29783755982732174,0.1272939987198425,0.31950706803091,0.1463593777948211,0.09456339270025141,0.09457734701917564,9-10
F,0.5604214055109153,0.44360259318589756,0.14409211993803764,1.2763759744331664,0.5177670197786718,0.31119761814652486,0.37539398472866614,11+
I,0.6256771498703735,0.49825985620951085,0.17082650320885448,1.34569242243899,0.5962061322935253,0.24206482528392648,0.37872248097827177,11+
F,0.6536115083339364,0.5313970533911063,0.13410246836397266,1.7549870595189536,0.8833281886095237,0.32112789629372246,0.44030477190393746,11+
F,0.5533651041222516,0.4440062735132786,0.15208236050099236,0.965745103667168,0.5321122107804294,0.1879711746073546,0.27259422791996607,1-8
M,0.6447605526088012,0.5204514162287772,0.1758061165685171,0.9139616922632742,0.41637026900472507,0.19680698580247086,0.29540061071841683,11+
F,0.4037692157967969,0.2863124876489427,0.10231896080126186,0.5349301963070126,0.2738207509440003,0.0912461261442581,0.1793172519720002,11+
F,0.5581097534288437,0.4474684097944399,0.11309033583548875,0.8613608319477819,0.3598552051478057,0.19894631420056308,0.26152543197444045,11+
I,0.62928114534978,0.49618432217345454,0.1530664616366149,1.1788012322699144,0.48059688264676026,0.2966142714275711,0.3246698701931074,11+
F,0.4133007420646564,0.34461102297411284,0.12517860074652462,0.4339498351916305,0.17942047303604,0.1482203424548291,0.1390311756092681,1-8
I,0.5934754803082258,0.4473086647632112,0.18055559982481303,0.614416313968929,0.38628199136698255,0.14103884338147843,0.1553472147935438,9-10
M,0.4029909155424516,0.3187299278284672,0.12394100438475497,0.24529825718857826,0.11917494627266118,0.060885051264913816,0.05514778165361689,9-10
M,0.4713340476994814,0.3396465308985337,0.15065706744672086,0.24104046784026878,0.0967280367230467,0.055012260311255445,0.13305358664402742,11+
F,0.5909009737083242,0.45449153217838,0.1753673323818332,0.9750522413139913,0.5467963514121145,0.19312204536480376,0.30786869382671267,11+
M,0.5665203439301782,0.4370882847747528,0.10557335244133495,0.8723786579518376,0.43777936645706406,0.12287417576355449,0.2477729874871841,9-10
F,0.583431334321709,0.4437890189105924,0.1386218269109942,1.1898269086250477,0.5956348159348661,0.2524113640392421,0.24663209956538024,11+
F,0.6092475880690076,0.48058497052021654,0.15414046881023405,0.930168892577148,0.46737055097029645,0.17309441581625185,0.24336133501626117,9-10
I,0.4304857229558463,0.35047609935783663,0.11298499189272623,0.3757139729579691,0.17641878623955962,0.038182481512490304,0.1785047821430678,1-8
F,0.4590192631926957,0.3355712465199634,0.13098156292608198,0.3610642134842492,0.12806838520910108,0.09558129443195665,0.13662950571651433,11+
I,0.39542116231598,0.33039289935754024,0.13433033867314018,0.3652294917810371,0.14725661420123354,0.06452578220155043,0.21401626859813677,11+
M,0.576477425146642,0.46986871323190016,0.15939248127027358,1.0104767866862485,0.5023159235341954,0.17630390168562604,0.3329899072928707,9-10
F,0.5109439780910359,0.37336721177680543,0.10115030274549136,0.32866343428526895,0.13521944528727434,0.09163834599075696,0.08639568929590141,9-10
M,0.4647555642006145,0.3451694807053971,0.09855371821676262,0.33260195137206244,0.12418019340832331,0.11552828005346992,0.11049571845655298,1-8
M,0.6300242048092697,0.46584905273459176,0.17252870369488282,1.441186243668046,0.6476738543034443,0.30646385198795595,0.4173673599812803,11+
I,0.4477298863365382,0.33887571224336677,0.16635940705144872,0.610637866752998,0.2791708389535804,0.13562860221908546,0.160625407711934,1-8
I,0.6186936528724543,0.48478525496514013,0.12927452678895898,0.8091038286990156,0.32152297689591075,0.22657124809398618,0.23543490408368267,9-10
M,0.5805217986419775,0.4712597180581337,0.128916113581398,0.9074402222472858,0.3849693052174689,0.15250338484071682,0.2557829199000272,1-8
I,0.5271003456695205,0.4120866284211826,0.1470480469525287,1.0908606648605184,0.4550869707903023,0.23828491959100387,0.26737657500185025,11+
M,0.3848057601950483,0.2819844259650237,0.07627994667620877,0.22576935402418083,0.09413549719724006,0.05068107543224243,0.06094331180220397,1-8
M,0.548646629663673,0.4210254952881165,0.1290356755841357,0.6347573232150767,0.2434202984108911,0.18532105469080692,0.14935784299448096,1-8
M,0.5537070316611166,0.42036766918373036,0.11691398396403502,0.9876383756158146,0.4187458560440851,0.27606366840072294,0.279906030020791,11+
F,0.6789682695016053,0.5312555761923945,0.1892908693275992,1.66237644504043,0.6754230258470373,0.31194394588784835,0.5054627226207746,1-8
I,0.32217227047154484,0.23763191727520772,0.07836383778607156,0.14238020348132832,0.07146707797745053,0.031182728864177445,0.045626328237030056,9-10
I,0.47325504600786594,0.35991137131241935,0.11413279613784387,0.42708919143036905,0.15227584618564982,0.09090433041054671,0.21177222848317678,1-8
F,0.5353655141999729,0.4123804123695267,0.132258836785642,0.3737537167763626,0.21493614888984394,0.09362689375808035,0.15093670822851765,9-10
F,0.622943363910955,0.478342888394772,0.15969324860290782,0.9315162444426575,0.48284924304199855,0.16172426537512907,0.2899170430093934,9-10
I,0.16384040354160723,0.09643406924598219,0.07120202439736673,0.07297198295564845,0.03278999054850714,0.020969903388318334,0.02304799389931092,1-8
F,0.5699593903155158,0.43196981194418305,0.1650732609291791,1.3137237674270696,0.6273363463296678,0.24299971945263285,0.31725977513857717,11+
I,0.6896293737433226,0.5559953735305241,0.18697573787114738,1.9693152645661158,0.8072334764733872,0.48122365114926785,0.48338659206755774,1-8
I,0.5815468753933075,0.4413000855544498,0.1375565599622369,0.9756414905811704,0.46735300458715756,0.20949601455594777,0.24736312768573954,1-8
M,0.46071518591539995,0.3247332028914327,0.08789790119533847,0.3589119490362314,0.14144276555872026,0.09168133312484952,0.10130725975797955,9-10
M,0.5049327988156831,0.4109638954867716,0.12693450132150738,1.0108041119723292,0.3390587352357944,0.23110895527176015,0.33779222477241677,11+
I,0.5334777007214644,0.4140144906083125,0.133466119707504,0.4643678316275535,0.26899098301876334,0.0931507787881891,0.1665461127778762,9-10
M,0.369857070754561,0.23513411238917792,0.11701233971659171,0.13724154841574662,0.04313313401425608,0.01244308213186066,0.09135888032712647,9-10
F,0.5472861774454154,0.4318928351050406,0.1329557911567929,0.6550542442343308,0.3086419288946309,0.16164850697371339,0.24970478288548598,9-10
F,0.44850963091016194,0.3364259124437403,0.11605866012003731,0.28547798692564397,0.08802633239329778,0.07276483665925676,0.1463091811915253,1-8
F,0.637038158721575,0.5234676381100973,0.2039376999524632,1.470531449191427,0.7586394927975852,0.3334773198819944,0.34748220993257134,9-10
M,0.43149793342771137,0.33159753561248406,0.11186425036950806,0.18910109956226398,0.06337441562095532,0.04233831278451431,0.10812306664183455,9-10
M,0.5021120351139601,0.410633088223618,0.14759067815610957,0.46268981848000756,0.22107005681616698,0.09665555209573143,0.21635324085432686,11+
I,0.41952133193841235,0.3299015578010507,0.09202272610988134,0.43779513157790806,0.2515498342081405,0.08967502770780246,0.14083638985246894,9-10
F,0.7533344309230809,0.5844769126055116,0.22929134034027226,2.201747371855573,1.0128157594242353,0.4996270049030127,0.523011012854579,9-10
F,0.678008274241563,0.536302633657785,0.19479107056083048,1.7222699286066319,0.6736398038456781,0.4205477503904387,0.4361292984320502,1-8
M,0.4642647214330422,0.37511447515849383,0.13652326710161825,0.536673258635488,0.14639995620887222,0.09779284702391339,0.23939728833912668,11+
I,0.39142524811507773,0.2610347973653142,0.12975522421597668,0.31302756781748514,0.09451879518918198,0.0607461373214579,0.16230199275436785,11+
F,0.5651489644809873,0.43997094334524167,0.12874472940353068,0.8775871216916739,0.33055828515453695,0.18557337000734642,0.2821487756119498,11+
M,0.5181334475207047,0.4017165797584452,0.13777055112807787,0.5995293367791478,0.2447754149935601,0.14585739762279873,0.257543847134578,11+
F,0.5363787552932937,0.4367772786741866,0.12841267317764818,1.1838915700202046,0.4285792780052178,0.22902255646132866,0.33483825455198796,1-8
M,0.5532797761706627,0.451724742023055,0.16763361198583276,0.6659657667810768,0.286711539696054,0.13296043903952717,0.2401422357555138,11+
F,0.6121925226947287,0.463575111008236,0.1372819262859387,1.1351348221984179,0.5065141407864443,0.30928910571485413,0.283817446510906,9-10
F,0.48990996837601575,0.3579722922882578,0.1467636165785308,0.9722316055638585,0.3760589524002365,0.22069318866509413,0.30364410355950633,9-10
I,0.5069004961810393,0.39174624033916183,0.17119754123298853,0.7779073176885825,0.3111908883333075,0.17177599564746548,0.29764719395865924,1-8
I,0.5096824069642114,0.41407965673666736,0.10077884645243737,0.7373300105079208,0.4425105309558897,0.17028002397104716,0.20640282598768153,9-10
F,0.6315846635375344,0.5135893837234917,0.17527375923668742,1.07182728432977,0.5260844534615229,0.1524709372009366,0.37438520524458174,11+
M,0.4927755307910955,0.36995989888205294,0.07801283980150402,0.31398984635316257,0.23226592284513256,0.07495112205823093,0.06246579365545826,9-10
I,0.6759565123168452,0.5261030570494047,0.23450505533448548,1.10772557661272,0.43271802452423785,0.23428614055207908,0.32663372837053534,11+
M,0.41542546002353653,0.33008185734852313,0.10140315380254561,0.5481219204240075,0.24874522267683855,0.07625082597584451,0.18053405355872873,9-10
I,0.5086714061837947,0.39969816902030963,0.1303607411654139,0.9132798520441261,0.4236229629477813,0.22847331748010932,0.2586857570886429,11+
I,0.4645238445677471,0.3965539936090736,0.12276760266158049,0.55965612972268,0.16492960100554954,0.0752538797721037,0.28197588332676704,11+
I,0.7906248864107104,0.6304554320782696,0.29497105269095936,2.6268647309900617,1.191736952310482,0.5982747190371435,0.7437391044474267,11+
I,0.4631399994394334,0.35045837543064984,0.11073142085832705,0.5690950769042525,0.3964007893429682,0.08444713099900113,0.18923304711086636,9-10
F,0.6192784612239279,0.4876684220303287,0.18315799673399488,1.5672577393935683,0.7875937972355798,0.28086627346401777,0.3717644375306265,11+
F,0.6319225162936606,0.48067489108207306,0.1393316874104256,0.9927007762097744,0.426240758769876,0.2308097669812852,0.3361636399142669,9-10
F,0.6044902099857117,0.47272057081366414,0.18910872710110335,1.5808403415255798,0.6288866324205499,0.29532669944224327,0.4061649145919461,11+
F,0.41818833321888693,0.35101009440271325,0.12995778770169264,0.4988270237815187,0.15033001468359297,0.11679437521275154,0.24250820620300764,11+
I,0.5315680337280622,0.4112315084289735,0.13369372209008354,0.5290975056034195,0.20881987027720256,0.13223743185252326,0.23013985891656233,11+
M,0.4586783622810753,0.3005814735827559,0.05140665545534587,0.22008832980003715,0.08928387343238552,0.07124753826356858,0.06421230331052147,9-10
F,0.640923085152834,0.4818262523087604,0.13596601358646715,0.8733500789142733,0.3835353221869404,0.19862090514324263,0.24188227429045706,1-8
M,0.6239607113711463,0.49632067086333764,0.14530441508550293,1.3879981625960045,0.6596211463507362,0.26729413164515975,0.3913122311198554,9-10
I,0.5487695436746884,0.4265715234889602,0.16297416141407403,0.6595205724533515,0.3528447162002319,0.11120462199947981,0.21084335817171532,1-8
F,0.5773506175855054,0.4443804270543028,0.19444995650685296,1.0557427641570838,0.4380437601781983,0.17200302605657694,0.28675444527033533,1-8
I,0.644133302799812,0.507873841164622,0.15203754116190787,1.0974615837929915,0.42478621059144556,0.22619732378393206,0.296581565035402,1-8
M,0.6558900017142273,0.5097777686880942,0.18921373654212617,1.382502148190359,0.5887129896747118,0.2644278444652011,0.40106360343500225,1-8
M,0.7247742051859092,0.5792826381762874,0.19835417549109458,2.0811061519868552,1.0455235122619557,0.46246669226945825,0.5273483595671024,1-8
I,0.631055457275715,0.5107517825175436,0.19056487339324849,1.047495665742883,0.4441151757032526,0.15041391836677492,0.34881682789705165,11+
I,0.6258211029614014,0.4841228151354664,0.17091585555126657,1.2539037356099623,0.549149048801581,0.3028961381091655,0.3172035919950049,1-8
I,0.2544153062875525,0.17558822441505173,0.046481986334528255,0.15422025922227786,0.055698717625164755,0.050913620037019595,0.047229027533198714,1-8
I,0.49772556534540513,0.3942983413915879,0.1778198993432133,1.0746408445849052,0.364704336215481,0.25548132948047825,0.38003676021117494,11+
M,0.578190028093351,0.4697244630939177,0.1624295540665654,1.1370994549855722,0.4149036898042631,0.231690804222376,0.3860523815649021,11+
M,0.2710944519111278,0.17210400094310963,0.048550086421134564,0.03578517506262306,0.021171370939881192,0.0037102501594303934,0.01709040853237409,1-8
M,0.4129906891434878,0.3334357894876194,0.09270829579375628,0.2975037019443065,0.14055127899309267,0.1193679534191925,0.11694376577004048,1-8
I,0.6683678051415276,0.5376444604841337,0.20621247490957673,1.3236772775097312,0.710398750590914,0.2691292496036681,0.3860944983924908,1-8
M,0.486572664532293,0.3515708275342213,0.17382615389221695,0.6496355689135224,0.17997828938631996,0.12987889555353466,0.2511585022936641,11+
I,0.14069330088799603,0.07396594029433934,0.033386527168295765,0.04677146469981715,0.029161522733745802,0.007121259025824054,0.01645051001566561,1-8
I,0.4918716607928504,0.3621591553145542,0.11749122807300184,0.35074982660702575,0.16951450260183137,0.07851954553199243,0.10384738497310644,1-8
F,0.5702150132425601,0.4356911846460374,0.17163424380246278,0.8513160360232559,0.35274879048028984,0.19491978850045424,0.35411667140419556,11+
M,0.4478503488537662,0.38220999406035405,0.1307592633584921,0.49928131013461235,0.2276034502256415,0.13393442877881315,0.19537186527752162,11+
M,0.6671455135119251,0.5362771150028922,0.18665600341752497,1.6213627630435214,0.7954834797433603,0.3656772696569884,0.39227601416448,9-10
F,0.7713520974569867,0.6145868784754449,0.2453868362359239,2.267769237703822,0.9696214747064665,0.5769640251669776,0.5521393562676092,9-10
M,0.3385319019731643,0.23873422719170723,0.11974612644134046,0.26130464638840983,0.0843010480049356,0.04059751780763012,0.186240785810716,1-8
M,0.49496108371971026,0.3728351566379544,0.08103705427223867,0.4215474598203057,0.1322704336245695,0.09699820220702604,0.14758447777508538,1-8
M,0.4297461697986087,0.3340016402393391,0.14027388079372935,0.8202039209655491,0.34893854079718695,0.13115661739369613,0.3196203860804605,1-8
I,0.547921299054865,0.4199205922725122,0.15636197244186806,0.9322747021674355,0.39273597430395313,0.19136594018393824,0.2400996778660684,9-10
F,0.6194546038665587,0.4899890659070967,0.20280424465311334,1.1830560606191138,0.49098987100026265,0.25050505679429885,0.40916408644708774,1-8
F,0.5182586889690528,0.4020140844994433,0.16418528400251253,0.563971762670658,0.27024962519852946,0.1040418376833274,0.16215887760807307,11+
F,0.5576864812227038,0.42837781696355837,0.12008194255616975,0.9921327948606739,0.45532861368137933,0.2146070202348629,0.3240060036559472,11+
M,0.45373683948871424,0.355009930143086,0.13131698444261297,0.1891743453089079,0.1006219066358206,0.05258727462317117,0.06738779037015852,1-8
I,0.3930600938355093,0.28563257545853693,0.1330395320136599,0.31881314204879974,0.13937834898903043,0.04250130330910945,0.12373715576478427,1-8
M,0.6316495391462249,0.5005244674639471,0.17193073480780618,1.3046884348991752,0.4871781385375141,0.27220459078827,0.4008151542670869,1-8
F,0.5233846566030156,0.41407301321060164,0.08004712674051555,0.49356413356534606,0.1649500200501359,0.11923831174001083,0.18986563539510404,1-8
F,0.5055881430479259,0.36523566340278046,0.15101171525967622,0.32931417888792336,0.13913631757560213,0.0789578501050779,0.11222729326197234,1-8
M,0.5474339109873227,0.4293590342711897,0.14261008370558667,0.5797145393251901,0.2791130774522407,0.10916413094969546,0.20993102507923111,9-10
M,0.5708958547530214,0.4348324659701821,0.17816983820270849,0.6844732132429234,0.2296249191723999,0.17528913515164382,0.2761580127131668,1-8
M,0.29248335954473426,0.21129636339188407,0.07517575246341839,0.2375420753018813,0.0814650650163501,0.04622549013513198,0.0925048644933901,1-8
I,0.692412724089059,0.5401350132840075,0.18892431046126854,1.796871912048517,0.7040799504615795,0.3488447157142979,0.4988581748005143,11+
F,0.6448542585596586,0.5091857634998269,0.16947041479837202,0.8734640270269328,0.24506667665279228,0.21058724815677074,0.35705498070310493,11+
F,0.6653587055092549,0.5291711703250863,0.21580801978759426,1.392043634923418,0.5664105722817531,0.29435850883083475,0.4051420526168712,1-8
F,0.5716811385979241,0.44851638995491694,0.15258818681449549,1.0970967008912431,0.48566802907742523,0.2283733240466389,0.33824112922267663,11+
I,0.30815499103207067,0.19872004602368554,0.07469838654631132,0.12033637025076986,0.05254914032013562,0.030771144383559552,0.04493285427007623,11+
M,0.4351914970813624,0.32412706222597265,0.09470498148361911,0.3546160168490708,0.16489696695089626,0.12236876623977012,0.08669258744753394,1-8
F,0.22611464390070246,0.18461683090543235,0.10422377584041646,0.09698292834854892,0.03570823235751682,0.02796201852927828,0.05183407420936606,11+
M,0.679202784787563,0.5337412234123282,0.22680138031946265,1.6328552516516617,0.8444372785243094,0.3750989048261138,0.400154113909157,1-8
I,0.5591600827018146,0.47508527600226946,0.15314845860309514,0.7976287543649149,0.2884997557127344,0.14330455901070843,0.2371320064671952,9-10
F,0.5306990044257001,0.40743282412355697,0.13848508103727766,0.7343855422836271,0.35984051588000754,0.18231577570730367,0.2183702530206458,11+
I,0.6366165343165298,0.4978217556475082,0.1886378919580372,1.5210292082999732,0.6262514950241382,0.40110663701187926,0.4459506554745845,1-8
M,0.6921206952795842,0.5294665534080654,0.1898984897463145,1.5317595966490998,0.7567557881075018,0.3381640974314556,0.39471721431659934,9-10
I,0.5330734170986009,0.42331549648358235,0.17952535883210924,0.8349728619349474,0.3930101577665958,0.2612494835961933,0.23644616522998016,9-10
I,0.3928247815372403,0.32711119177669357,0.08109759692229876,0.23432797806492334,0.08781637880557433,0.06775806551832397,0.12204709601786441,11+
I,0.5945097066579761,0.4617859234556394,0.1541775165656094,0.662348290081388,0.2986649927435122,0.151309052829232,0.24568296557938635,9-10
I,0.5843414171869927,0.459268846624139,0.12516972851564012,0.9743234430158514,0.48602224761123836,0.14944477122462693,0.2817962880297588,11+
I,0.6473827208777534,0.5029243887840109,0.1892633127096133,1.3856374944717023,0.6681099642956021,0.2854435020558954,0.3198696872244496,1-8
F,0.6910901931531779,0.5325737390101559,0.21414241131297446,1.7978801163672866,0.7440599691332022,0.38371134413126434,0.44710235714533986,11+
I,0.46458267756933935,0.3429194019897479,0.10145595836857875,0.30092250405016974,0.16362052741302108,0.0694886954004275,0.07924059295960079,9-10
I,0.6507462139693097,0.5041559063443297,0.14506922370298975,1.4375967081964172,0.7039604640573686,0.28173591677208487,0.33406432892466736,11+
I,0.37380308999171774,0.33428369453954865,0.08400941195302675,0.2603069819202507,0.1108809968301331,0.06648779626879778,0.15229535395188992,11+
M,0.4989046390285443,0.380926927255933,0.11369548930392676,0.2196093537356629,0.08596600685621568,0.06339446810198933,0.0615139732687216,9-10
F,0.4270386600820526,0.29893972671185587,0.10333203559190575,0.3272969149252225,0.14181979617072987,0.0915166208348667,0.1593357249712886,11+
I,0.49317899395633,0.3653080384297418,0.10458342694364849,0.3088900551296808,0.11975214238566595,0.06123971613078192,0.15707221159057305,11+
F,0.5079238372202912,0.3671060407332716,0.09347244722354286,0.3152067496609919,0.16193206289649903,0.05585370006549123,0.10592964337987237,9-10
F,0.6143973133103211,0.4922257588496888,0.1665734425151317,0.9568366489926758,0.45117487049283034,0.17859269345221668,0.31751767405235076,9-10
F,0.679323898151817,0.5268999641412511,0.19987313506336424,1.5537276881773208,0.7542311663038787,0.34133530574567666,0.3626365259446166,11+
M,0.7393829904374485,0.5871810270367153,0.1821420981794365,1.77889817432599,0.6587129883720556,0.42316183348852815,0.5341901575071554,1-8
F,0.4835354482887677,0.38480424697143345,0.11676558393077163,0.6790857370676852,0.31966988036859245,0.07218635982243299,0.23400691226844553,11+
I,0.32812533711659597,0.23768545320380863,0.1092034108429988,0.12717336667641838,0.05652975987277662,0.02492458731465342,0.04616275745315446,1-8
I,0.4977565143920657,0.3930853583155143,0.13537729041583826,0.5523277562060162,0.14321490854359778,0.09811361957223085,0.304848847841254,11+
I,0.1771663480628365,0.16385240767282627,0.09243560230010944,0.05509558827941614,0.02447931670196661,0.015963039493108643,0.021753793248136005,9-10
M,0.5794821268167594,0.4392941414885252,0.12336609303170351,0.4819309135710755,0.2345343830804202,0.12502481912510893,0.16407440913020493,9-10
M,0.6524266606441218,0.5283504262672944,0.18289811804788902,1.2933244967293818,0.49206231453647753,0.3263758599598684,0.3241817825935063,11+
I,0.5918560588136614,0.4483877816467161,0.13696500695551145,1.336829112530981,0.4850469333934769,0.2548109927311049,0.40378174557228275,1-8
I,0.20126365922338474,0.1634768491943217,0.04976923605145138,0.06194156964558059,0.05520247889870728,0.011502525861763622,0.010780389133087598,1-8
I,0.4174849416451787,0.3353263431788913,0.08578731623819819,0.3769790903475456,0.20915523405237008,0.10089840144878114,0.13181298790183427,9-10
M,0.5381518823728868,0.41410673559088274,0.14078086378609422,0.7851328096175896,0.29349197627263357,0.1808742315926266,0.2567040854088051,1-8
M,0.387377351615541,0.295876562792857,0.08191859466594986,0.2726745970425392,0.15701136558648945,0.023537681056533297,0.1026580965731256,1-8
I,0.7242155276812756,0.5713670459335205,0.24681379529426384,2.145460445648047,0.9881664918613976,0.5203018854547604,0.526808602409381,1-8
F,0.4566753083351145,0.3276205119765412,0.0806641298130954,0.18965561623602661,0.07992873678739737,0.04253899275265346,0.08844928732957483,1-8
F,0.6494238676571653,0.5031863161951762,0.16213705243026347,1.118060429414695,0.40471936919284957,0.18869223308042563,0.38912400290729043,11+
F,0.4273517846889918,0.3640362295098245,0.1550251594881839,0.3189818731095698,0.05278066956174826,0.09672047413234394,0.2581741011432407,1-8
I,0.31465677302039197,0.23015320544399587,0.06532201132448079,0.14981062132356573,0.04034738367214231,0.007071019413120256,0.0760133580227928,1-8
M,0.5530153837830332,0.43569120209322065,0.14630614846131237,0.5855635968157347,0.3771982421119278,0.145491132740988,0.13301974438328473,9-10
I,0.5760424177190373,0.4228511097277421,0.14103551402309047,1.1043363754415672,0.4745056439564058,0.22985372522965566,0.316012806944059,11+
I,0.3456549680548875,0.30443115344994753,0.1179846305460483,0.3689968919433381,0.20078092638949488,0.08429696094426868,0.142590273205985,9-10
F,0.3292605228482417,0.2308890233648091,0.09209470477222442,0.17002196433872072,0.0683809199659299,0.03080657723956807,0.04169983812726291,9-10
F,0.7544124675173371,0.6005855334932741,0.227039795407466,1.8824476694274925,0.769289010954699,0.45341983205383435,0.5578295505301643,1-8
F,0.4880363465794657,0.3886454082000017,0.13290332518900205,0.5237456035380692,0.23433030660556803,0.1429874682614806,0.1523447979828485,1-8
F,0.7269324428048263,0.5862656044713224,0.24355389884086392,2.2355641982038166,0.8777003512429842,0.48027564995294597,0.6354694861257314,1-8
M,0.6014336785764653,0.4792135172800944,0.18136612532601876,1.1447792188385582,0.49287682989759246,0.2917748249026782,0.26803406742400626,9-10
F,0.5299979013143306,0.3941298227070873,0.154250649319897,1.0276934074803927,0.3710575086765232,0.24924099155368964,0.24622106767041677,11+
F,0.5459730199888195,0.4294784902155828,0.13524686928806537,0.990800371484761,0.3531827163395041,0.1943517000056991,0.35608147824636566,11+
M,0.3409355422888831,0.30163413994796384,0.11845791068365254,0.1952126397857124,0.07338827959796644,0.036519014672656974,0.11514026107833132,9-10
M,0.5397514256688849,0.4192209918884462,0.14613131931634268,0.848836864149256,0.37508508025610277,0.14296631767448034,0.2721193494940487,11+
I,0.6591223353489006,0.5394233138013251,0.1920327233659577,1.4734067703625107,0.6751243715882883,0.29463952375521557,0.372573551671711,11+
M,0.5600559818201383,0.43349762249771784,0.1542320800546182,0.9780433881757149,0.5151775108739356,0.1945436069564351,0.3028694603122985,11+
M,0.4919027850137221,0.3857656687084896,0.13677468253286942,0.5619774875082115,0.28058112692456993,0.11237789594016843,0.18266148402862148,9-10
